"dt_iso","temp","dew_point","feels_like","temp_min","temp_max","pressure","humidity","wind_speed","wind_deg","rain_1h","clouds_all"
"2020-05-24 23:00:00",18.04,14.92,18.04,15.73,21.51,1024,82,2.68,320,,0
"2020-05-25 00:00:00",17.47,14.74,17.47,14.73,21.51,1023,84,2.68,320,,0
"2020-05-25 01:00:00",17.17,14.81,17.19,14.73,20.95,1023,86,1,0,,0
"2020-05-25 02:00:00",16.62,14.8,16.66,14.73,20.19,1023,89,0,0,,20
"2020-05-25 03:00:00",16.34,14.35,16.33,14.33,19.84,1023,88,0.89,140,,20
"2020-05-25 04:00:00",15.92,14.45,15.94,13.73,19.63,1023,91,2,0,,0
"2020-05-25 05:00:00",15.72,14.42,15.75,13.93,18.73,1023,92,0.89,160,,48
"2020-05-25 06:00:00",15.59,14.63,15.66,13.87,19.63,1023,94,1.34,220,,1
"2020-05-25 07:00:00",17.03,14.49,17.01,14.77,20.71,1024,85,1,0,,75
"2020-05-25 08:00:00",19.38,16.04,19.49,15.51,24.59,1024,81,0.45,184,,40
"2020-05-25 09:00:00",21.01,15.99,21.07,16.51,27.37,1023,73,1.34,280,,20
"2020-05-25 10:00:00",20.74,16.36,20.85,16.96,27.06,1024,76,0.45,155,,0
"2020-05-25 11:00:00",22.94,16.72,23.07,18.51,30.15,1023,68,0.45,162,,0
"2020-05-25 12:00:00",22.95,16.02,23,19.16,29.84,1023,65,0.45,129,,0
"2020-05-25 13:00:00",23.85,15.09,23.81,19.16,30.95,1023,58,0.45,97,,0
"2020-05-25 14:00:00",24.45,15.92,24.49,20.51,31.51,1022,59,0.89,110,,0
"2020-05-25 15:00:00",24.4,15.88,24.44,20.51,31.72,1022,59,0.45,23,,0
"2020-05-25 16:00:00",24.63,15.82,24.66,20.51,31.16,1021,58,0.45,14,,0
"2020-05-25 17:00:00",24.74,16.46,24.84,20.51,31.3,1021,60,0.89,69,,0
"2020-05-25 18:00:00",24.97,15.87,25.01,20.51,30.74,1020,57,0.89,322,,0
"2020-05-25 19:00:00",24.86,16.31,24.94,20.01,30.05,1020,59,0.89,23,,0
"2020-05-25 20:00:00",24.47,16.72,24.59,19.45,27.97,1020,62,0.45,29,,0
"2020-05-25 21:00:00",23.74,17.01,23.89,18.34,26.27,1021,66,1.34,350,,0
"2020-05-25 22:00:00",23.4,17.62,23.62,17.78,25.74,1021,70,0.45,16,,0
"2020-05-25 23:00:00",22.66,17.36,22.86,17.23,24.6,1021,72,1,0,,0
"2020-05-26 00:00:00",22.1,17.25,22.3,16.67,24.6,1021,74,2,0,,0
"2020-05-26 01:00:00",21.66,16.18,21.74,16.67,24.63,1021,71,1,0,,0
"2020-05-26 02:00:00",21.56,13.98,21.39,16.67,24.04,1020,62,3,0,,0
"2020-05-26 03:00:00",22.23,10.71,21.76,18.94,23.48,1020,48,1.34,60,,0
"2020-05-26 04:00:00",22.78,11.21,22.37,20.43,23.36,1021,48,3.13,70,,0
"2020-05-26 05:00:00",20.52,10.34,19.99,15.51,22.8,1021,52,6.26,100,,0
"2020-05-26 06:00:00",21.54,10.39,21.03,20.16,22.77,1021,49,6.71,100,,0
"2020-05-26 07:00:00",22.55,11.92,22.19,20.95,22.77,1022,51,1.79,57,,0
"2020-05-26 08:00:00",24.26,12.24,23.97,22.06,26.72,1022,47,2.24,117,,0
"2020-05-26 09:00:00",25.6,12.1,25.34,23.73,26.82,1022,43,2.68,158,,0
"2020-05-26 10:00:00",26.79,13.18,26.86,24.84,27.83,1022,43,2.68,359,,0
"2020-05-26 11:00:00",27.75,13.31,27.51,26.51,30.03,1022,41,2.68,179,,0
"2020-05-26 12:00:00",28.98,13.64,28.5,27.33,30.56,1022,39,1.79,51,,0
"2020-05-26 13:00:00",28.52,14.73,28.38,27.51,31.83,1021,43,1.34,284,,0
"2020-05-26 14:00:00",28.2,14.08,27.99,24.51,33.43,1021,42,1.34,45,,0
"2020-05-26 15:00:00",28.5,14.35,28.28,25.51,32.23,1020,42,4.02,310,,0
"2020-05-26 16:00:00",28.21,14.09,28,25.56,32.93,1020,42,0.45,54,,0
"2020-05-26 17:00:00",28.31,13.43,27.94,26.12,32.33,1020,40,1.79,8,,0
"2020-05-26 18:00:00",27.63,13.93,27.54,25.01,30.95,1020,43,1.34,18,,0
"2020-05-26 19:00:00",26.53,14.63,26.53,24.45,29.84,1020,48,1.79,347,,0
"2020-05-26 20:00:00",25.03,14.5,24.95,22.77,28.73,1020,52,1.34,359,,0
"2020-05-26 21:00:00",24.07,14.19,23.94,21.51,26.26,1020,54,0.89,4,,0
"2020-05-26 22:00:00",23.36,13.82,23.19,19.51,27.06,1020,55,1.34,18,,0
"2020-05-26 23:00:00",22.94,13.98,22.78,19.51,25.4,1020,57,0.45,36,,0
"2020-05-27 00:00:00",23.12,13.87,22.95,18.94,24.84,1020,56,2.24,80,,0
"2020-05-27 01:00:00",23.37,12.67,23.09,18.38,25.19,1019,51,2.68,80,,0
"2020-05-27 02:00:00",23.82,12.78,23.56,18.91,24.77,1019,50,3.58,90,,0
"2020-05-27 03:00:00",23.82,12.78,23.56,18.36,24.77,1019,50,4.02,100,,0
"2020-05-27 04:00:00",23.4,12.7,23.13,19.49,24.04,1019,51,4.47,90,,0
"2020-05-27 05:00:00",21.87,11.58,21.47,17.25,23.77,1019,52,5.81,100,,0
"2020-05-27 06:00:00",21.72,12.01,21.36,18.51,23.77,1020,54,5.81,100,,0
"2020-05-27 07:00:00",23.92,15.16,23.88,23.18,25.33,1020,58,2.24,56,,0
"2020-05-27 08:00:00",25.5,14.93,25.46,24.29,26.69,1020,52,2.24,116,,0
"2020-05-27 09:00:00",27.16,15.53,27.51,25.95,28.91,1020,49,2.68,38,,0
"2020-05-27 10:00:00",28.62,15.87,28.77,27.06,29.53,1020,46,2.68,173,,0
"2020-05-27 11:00:00",30.04,16.1,30.1,27.83,32.28,1020,43,1.79,149,,0
"2020-05-27 12:00:00",30.92,16.14,30.95,30.16,32.83,1020,41,0.89,177,,0
"2020-05-27 13:00:00",31.23,14.82,30.78,30.61,33.36,1019,37,0.89,32,,20
"2020-05-27 14:00:00",31.05,15.87,30.98,30.51,33.91,1019,40,2.24,16,,20
"2020-05-27 15:00:00",30.49,16.5,30.68,28.57,35.23,1019,43,0.89,109,,20
"2020-05-27 16:00:00",30.6,15.47,30.41,28.77,34.43,1019,40,0.45,41,,20
"2020-05-27 17:00:00",30.04,13.77,29.41,27.51,32.97,1018,37,0.89,50,,20
"2020-05-27 18:00:00",29.25,13.48,28.68,26.67,32.41,1018,38,1.34,70,,0
"2020-05-27 19:00:00",28.21,13.72,27.92,26.51,30.15,1019,41,1.79,335,,0
"2020-05-27 20:00:00",26.49,13.6,26.49,24.51,29.08,1019,45,1.34,42,,0
"2020-05-27 21:00:00",25.58,13.77,25.45,23.43,27.41,1019,48,0.45,354,,0
"2020-05-27 22:00:00",24.23,14.05,24.09,21.51,27.06,1019,53,0.89,330,,0
"2020-05-27 23:00:00",23.75,14.18,23.62,21.51,25.95,1019,55,0,0,,0
"2020-05-28 00:00:00",24.06,14.47,23.96,20.61,25.72,1019,55,0.5,0,,0
"2020-05-28 01:00:00",22.39,14.51,22.28,19.49,24.59,1018,61,2,0,,0
"2020-05-28 02:00:00",21.91,14.55,21.8,18.38,24.29,1018,63,2,0,,0
"2020-05-28 03:00:00",21.19,14.82,21.11,17.83,23.73,1018,67,2.24,160,,0
"2020-05-28 04:00:00",20.99,14.86,20.92,17.27,23.73,1018,68,3,0,,0
"2020-05-28 05:00:00",19.89,14.04,19.74,16.51,23.18,1018,69,4,0,,0
"2020-05-28 06:00:00",20.18,13.63,19.98,16.51,24.29,1018,66,4.47,120,,0
"2020-05-28 07:00:00",22.11,14.5,22,16.96,24.93,1019,62,0.89,198,,0
"2020-05-28 08:00:00",26.82,16.15,27.36,25.51,29.04,1019,52,1.34,108,,0
"2020-05-28 09:00:00",28.42,15.35,28.46,25.51,31.26,1019,45,0.45,359,,0
"2020-05-28 10:00:00",28.54,16.79,28.98,25.56,31.3,1019,49,2,0,,0
"2020-05-28 11:00:00",29.53,16,29.6,27.51,32.94,1019,44,3,0,,0
"2020-05-28 12:00:00",29.57,14.55,29.21,27.51,33.36,1019,40,0.45,155,,0
"2020-05-28 13:00:00",30.18,13.47,29.45,27.51,34.04,1019,36,0.45,71,,0
"2020-05-28 14:00:00",29.74,13.91,29.19,27.51,33.73,1018,38,0.89,33,,20
"2020-05-28 15:00:00",28.97,13.63,28.49,26.51,32.97,1018,39,1.34,80,,20
"2020-05-28 16:00:00",29.37,13.98,28.89,26.76,32.97,1017,39,0.45,85,,20
"2020-05-28 17:00:00",28.35,15.63,28.47,27.51,30.4,1018,46,0.45,66,,0
"2020-05-28 18:00:00",28.26,15.88,28.47,25.87,32.41,1017,47,0.89,43,,0
"2020-05-28 19:00:00",25.86,16.97,26.02,22.77,30.71,1017,58,0.89,68,,0
"2020-05-28 20:00:00",23.31,16.61,23.42,21.51,26.51,1017,66,1.34,39,,0
"2020-05-28 21:00:00",22.28,15.39,22.26,19.51,25.95,1017,65,3,0,,20
"2020-05-28 22:00:00",23.12,15.19,23.08,19.51,26.86,1017,61,0.45,8,,0
"2020-05-28 23:00:00",23.08,15.9,23.11,19.83,25.71,1017,64,0.45,33,,0
"2020-05-29 00:00:00",21.74,14.88,21.67,18.73,24.84,1016,65,1,0,,0
"2020-05-29 01:00:00",21.34,15.42,21.33,18.89,24.63,1016,69,0,0,,0
"2020-05-29 02:00:00",21.44,15.97,21.49,18.38,24.29,1016,71,2,0,,0
"2020-05-29 03:00:00",20.74,16.15,20.83,17.83,23.73,1016,75,1,0,,0
"2020-05-29 04:00:00",20.4,16.24,20.51,17.27,23.18,1015,77,1,0,,0
"2020-05-29 05:00:00",19.02,15.1,19.01,16.51,23.18,1015,78,1.34,260,,0
"2020-05-29 06:00:00",19.55,15.61,19.6,16.51,24.29,1016,78,1,0,,0
"2020-05-29 07:00:00",22.14,16.64,22.26,16.56,25.15,1015,71,0.45,185,,0
"2020-05-29 08:00:00",24.99,17.96,25.24,22.51,28.48,1015,65,1,0,,0
"2020-05-29 09:00:00",25.17,18.61,25.49,22.33,28.73,1016,67,0.45,189,,0
"2020-05-29 10:00:00",25.33,18.76,25.67,22.51,30.4,1016,67,0.89,147,,0
"2020-05-29 11:00:00",25.88,18.8,26.22,23.51,32.06,1015,65,0.45,100,,0
"2020-05-29 12:00:00",27.4,18.41,28.43,21.43,34.59,1015,58,0.45,159,,0
"2020-05-29 13:00:00",26.69,18.29,27.7,22.51,33.48,1014,60,0.45,79,,0
"2020-05-29 14:00:00",26.18,17.81,26.18,21.51,32.97,1014,60,0.45,96,,0
"2020-05-29 15:00:00",24.99,16.95,25.14,21.27,32.41,1013,61,0.45,70,,0
"2020-05-29 16:00:00",23.45,16.01,23.5,20.51,31.86,1013,63,4.47,320,,0
"2020-05-29 17:00:00",23.24,16.54,23.34,19.77,30.74,1013,66,4.02,300,,0
"2020-05-29 18:00:00",19.82,17.04,20.05,18.77,26.86,1013,84,2.1,0,,20
"2020-05-29 19:00:00",20.42,15.42,20.42,17.67,28.18,1013,73,3.58,290,,20
"2020-05-29 20:00:00",19.24,15.51,19.28,16.77,24.84,1013,79,3.13,310,,75
"2020-05-29 21:00:00",18.74,15.41,18.78,16.67,24.84,1014,81,2.68,320,,40
"2020-05-29 22:00:00",17,16.36,17.26,15.77,23.73,1014,96,3,0,,90
"2020-05-29 23:00:00",17.82,15.81,17.96,15.77,22.62,1014,88,2.24,320,,90
"2020-05-30 00:00:00",17.46,15.8,17.61,15.67,21.51,1014,90,1.34,350,,90
"2020-05-30 01:00:00",16.33,16.17,16.6,15.47,21.51,1014,99,3,0,,90
"2020-05-30 02:00:00",17.13,15.82,17.3,15.57,19.63,1013,92,0.89,320,,90
"2020-05-30 03:00:00",16.24,16.24,16.53,15.57,19.08,1013,100,1,360,,90
"2020-05-30 04:00:00",16.18,16.18,16.46,15.67,19.29,1012,100,1,0,,90
"2020-05-30 05:00:00",15.95,15.95,16.21,15.47,18.52,1013,100,1,0,,90
"2020-05-30 06:00:00",16.02,16.02,16.29,15.51,18.52,1013,100,0,0,,90
"2020-05-30 07:00:00",16,16,16.27,15.51,18.52,1013,100,2,0,,90
"2020-05-30 08:00:00",15.84,15.84,16.09,15.51,20.19,1013,100,2,0,,90
"2020-05-30 09:00:00",16.12,16.12,16.4,15.51,22.97,1013,100,2,0,,90
"2020-05-30 10:00:00",17.08,17.08,17.45,16.16,27.62,1013,100,2,0,,90
"2020-05-30 11:00:00",19.98,17.38,20.25,16.77,26.72,1013,85,2.24,220,,90
"2020-05-30 12:00:00",20.32,16.56,20.47,17.77,26.26,1013,79,2.24,230,,90
"2020-05-30 13:00:00",20.81,16.43,20.93,18.36,30.61,1012,76,2.24,290,,75
"2020-05-30 14:00:00",20.85,16.47,20.98,17.77,30.05,1012,76,2.68,260,,90
"2020-05-30 15:00:00",19.84,16.29,19.97,16.77,31.51,1012,80,3.13,300,,90
"2020-05-30 16:00:00",17.44,15.96,17.62,16.77,28.73,1012,91,4,0,,90
"2020-05-30 17:00:00",18.92,15.59,18.98,16.77,23.48,1012,81,2.68,320,,90
"2020-05-30 18:00:00",18.61,15.09,18.62,16.47,24.84,1012,80,2.24,290,,90
"2020-05-30 19:00:00",18.5,15.56,18.57,16.67,23.73,1012,83,1.34,310,,90
"2020-05-30 20:00:00",17.72,14.98,17.74,15.77,21.3,1012,84,1.34,270,,75
"2020-05-30 21:00:00",17.21,14.67,17.21,15.77,20.19,1012,85,2.68,330,,75
"2020-05-30 22:00:00",16.96,14.6,16.96,15.67,20.4,1012,86,3.13,330,,75
"2020-05-30 23:00:00",16.96,14.78,16.98,15.77,19.29,1012,87,2.68,340,,75
"2020-05-31 00:00:00",16.8,14.63,16.81,15.57,19.29,1012,87,1.34,300,,75
"2020-05-31 01:00:00",16.62,14.63,16.64,15.47,17.93,1011,88,1.34,350,,75
"2020-05-31 02:00:00",16.62,14.63,16.64,15.47,17.93,1011,88,2.24,340,,75
"2020-05-31 03:00:00",16.44,14.62,16.46,15.57,17.41,1011,89,2,0,,75
"2020-05-31 04:00:00",16.5,14.51,16.5,15.56,17.37,1011,88,1.5,350,,90
"2020-05-31 05:00:00",15.73,14.6,15.79,14.77,17.28,1011,93,1.34,350,,90
"2020-05-31 06:00:00",15.72,14.76,15.8,14.77,17.28,1011,94,0,0,,90
"2020-05-31 07:00:00",15.73,14.77,15.81,14.77,17.28,1011,94,1,0,,75
"2020-05-31 08:00:00",16.01,14.88,16.09,15.51,17.41,1011,93,1,0,,90
"2020-05-31 09:00:00",16.11,14.98,16.2,15.77,18.38,1011,93,1.5,350,,90
"2020-05-31 10:00:00",16.87,14.52,16.86,16.16,20.61,1012,86,2,0,,90
"2020-05-31 11:00:00",19.66,15.72,19.72,16.77,25.15,1011,78,2.68,290,,90
"2020-05-31 12:00:00",20.83,15.82,20.87,18.16,26.72,1011,73,3.58,310,,40
"2020-05-31 13:00:00",21.38,15.69,21.4,18.16,28.94,1010,70,0.89,272,,20
"2020-05-31 14:00:00",21.74,15.58,21.75,18.34,29.49,1010,68,1.34,93,,20
"2020-05-31 15:00:00",21.37,15.45,21.36,18.51,29.63,1009,69,0.45,109,,20
"2020-05-31 16:00:00",21.24,15.55,21.25,18.56,28.94,1009,70,0.45,144,,20
"2020-05-31 17:00:00",20.87,15.2,20.84,18.37,25.15,1009,70,5.36,310,,20
"2020-05-31 18:00:00",19.4,14.44,19.3,17.51,24.04,1010,73,0.89,140,,40
"2020-05-31 19:00:00",18.44,14.54,18.38,16.77,21.82,1012,78,0.89,142,,75
"2020-05-31 20:00:00",17.47,14.74,17.47,16.77,19.08,1012,84,0.45,39,0.51,75
"2020-05-31 21:00:00",17.2,14.1,17.12,16.27,18.73,1013,82,1.34,327,0.25,20
"2020-05-31 22:00:00",16.98,14.08,16.9,16.27,18.39,1013,83,2.68,16,0.88,75
"2020-05-31 22:00:00",16.98,14.08,16.9,16.27,18.39,1013,83,2.68,16,0.88,75
"2020-05-31 23:00:00",16.38,13.85,16.29,15.72,18.39,1012,85,2.68,9,0.82,40
"2020-05-31 23:00:00",16.38,13.85,16.29,15.72,18.39,1012,85,2.68,9,0.82,40
"2020-06-01 00:00:00",16.17,13.83,16.09,15.72,17.83,1012,86,1.34,35,,40
"2020-06-01 01:00:00",16.87,14.52,16.86,15.93,18.18,1012,86,3.13,100,,20
"2020-06-01 02:00:00",16.41,14.77,16.46,15.77,17.83,1012,90,2.24,280,,40
"2020-06-01 03:00:00",16.34,14.87,16.41,15.77,17.28,1012,91,2.1,350,,20
"2020-06-01 04:00:00",16.12,14.65,16.16,15.56,17.62,1011,91,1.34,50,,20
"2020-06-01 05:00:00",16.41,14.94,16.48,14.51,17.97,1012,91,1.34,70,,20
"2020-06-01 06:00:00",16.08,14.61,16.12,14.51,18.73,1012,91,0.45,80,,20
"2020-06-01 07:00:00",17.99,15.25,18.04,14.76,19.59,1012,84,0.89,120,0.25,20
"2020-06-01 08:00:00",19.25,15.52,19.29,17.51,21.86,1013,79,0.45,171,0.25,20
"2020-06-01 09:00:00",19.97,16.02,20.06,18.51,23.39,1014,78,0.45,126,,40
"2020-06-01 10:00:00",21.1,16.5,21.22,18.76,24.63,1014,75,0.45,180,,0
"2020-06-01 11:00:00",22.24,17.6,22.48,19.51,26.3,1014,75,0.45,103,0.14,0
"2020-06-01 12:00:00",22.23,16.05,22.28,19.51,27.93,1014,68,0.45,167,0.13,0
"2020-06-01 13:00:00",22.68,16.48,22.78,19.76,26.86,1014,68,0.45,113,,0
"2020-06-01 14:00:00",23.45,16.25,23.52,20.51,26.82,1014,64,0.45,100,,20
"2020-06-01 15:00:00",23.07,15.4,23.05,20.16,26.82,1014,62,0.89,105,,40
"2020-06-01 16:00:00",23.14,15.47,23.13,20.16,26.26,1014,62,0.45,359,,0
"2020-06-01 17:00:00",22.86,15.2,22.82,21.12,25.95,1014,62,2.24,280,,0
"2020-06-01 18:00:00",22.13,15.25,22.1,20.37,25.15,1014,65,0.45,37,,40
"2020-06-01 19:00:00",21.87,14.76,21.78,20.51,24.59,1014,64,2.24,340,,0
"2020-06-01 20:00:00",20.99,14.86,20.92,19.23,23.48,1014,68,0.45,4,,0
"2020-06-01 21:00:00",19.99,15.43,20,18.23,21.3,1015,75,0.89,8,,20
"2020-06-01 22:00:00",20.2,15.42,20.21,18.23,21.82,1015,74,0.45,16,,0
"2020-06-01 23:00:00",19.88,15.53,19.91,17.77,21.26,1014,76,1,0,,0
"2020-06-02 00:00:00",19.59,15.04,19.56,17.27,20.71,1014,75,1,360,,40
"2020-06-02 01:00:00",19.6,15.46,19.63,17.27,20.71,1013,77,0.89,10,,0
"2020-06-02 02:00:00",18.97,15.83,19.06,17.23,20.71,1013,82,0,0,,0
"2020-06-02 03:00:00",19.07,15.35,19.1,16.72,20.15,1013,79,0,0,,40
"2020-06-02 04:00:00",18.56,15.62,18.64,16.16,20.06,1013,83,0,0,,0
"2020-06-02 05:00:00",17.59,14.48,17.55,15.51,19.29,1013,82,3,0,,0
"2020-06-02 06:00:00",17.62,14.32,17.55,15.51,20.19,1013,81,3,360,,40
"2020-06-02 07:00:00",19.16,15.63,19.22,17.27,20.74,1013,80,0.45,195,,0
"2020-06-02 08:00:00",20.95,15.93,21.01,19.49,23.39,1014,73,0.89,196,,0
"2020-06-02 09:00:00",22.99,17.23,23.17,21.16,24.04,1014,70,1.79,201,,40
"2020-06-02 10:00:00",24.14,16.91,24.28,21.77,26.27,1014,64,0.89,132,,0
"2020-06-02 11:00:00",24.61,16.07,24.67,23.51,26.3,1014,59,0.89,170,,0
"2020-06-02 12:00:00",24.45,15.92,24.49,22.51,26.86,1014,59,0.89,137,,20
"2020-06-02 13:00:00",24.38,15.32,24.36,22.51,27.06,1014,57,0.45,229,,0
"2020-06-02 14:00:00",24.89,15.79,24.92,22.51,27.93,1014,57,0.89,72,0.17,0
"2020-06-02 15:00:00",23.52,16.56,23.62,21.77,26.86,1014,65,0.89,150,,40
"2020-06-02 16:00:00",23.18,16.72,23.3,20.77,26.26,1014,67,0.45,153,,0
"2020-06-02 17:00:00",22.97,16.52,23.07,20.77,25.71,1014,67,0.45,199,,0
"2020-06-02 18:00:00",21.17,16.98,21.35,19.77,24.08,1014,77,0.45,177,,40
"2020-06-02 19:00:00",20.7,16.32,20.81,19.47,22.41,1014,76,0.45,102,,0
"2020-06-02 20:00:00",19.48,16.52,19.65,18.77,21.86,1015,83,0.45,127,,0
"2020-06-02 21:00:00",19.53,15.99,19.63,18.47,21.3,1015,80,2.24,250,,40
"2020-06-02 22:00:00",19.17,16.22,19.31,17.77,21.17,1015,83,2.24,250,,20
"2020-06-02 23:00:00",18.35,16.15,18.51,17.77,19.08,1015,87,1,0,,20
"2020-06-03 00:00:00",17.96,16.3,18.16,16.77,19.59,1014,90,2,0,,40
"2020-06-03 01:00:00",17.94,15.92,18.09,16.77,20.06,1014,88,1,0,,75
"2020-06-03 02:00:00",17.55,16.06,17.74,16.77,18.73,1014,91,1,0,,40
"2020-06-03 03:00:00",17.63,15.62,17.75,16.77,19.5,1013,88,0,0,,75
"2020-06-03 04:00:00",17.58,15.75,17.72,16.77,18.94,1013,89,0,0,,40
"2020-06-03 05:00:00",17.44,16.13,17.64,16.53,19.29,1013,92,1,0,,40
"2020-06-03 06:00:00",17.06,15.75,17.22,14.53,18.94,1013,92,1,0,,40
"2020-06-03 07:00:00",17.88,15.51,17.97,16.53,20.06,1013,86,2,0,,75
"2020-06-03 08:00:00",18.5,14.99,18.49,17.77,19.73,1013,80,0.45,185,,75
"2020-06-03 09:00:00",19.33,15,19.3,18.38,20.15,1013,76,1.34,290,,75
"2020-06-03 10:00:00",20.29,15.3,20.28,18.77,21.27,1013,73,0.45,185,,75
"2020-06-03 11:00:00",21.47,15.55,21.47,19.77,22.94,1013,69,0.45,166,,40
"2020-06-03 12:00:00",21.49,15.79,21.52,19.23,23.49,1013,70,0.45,81,,40
"2020-06-03 13:00:00",20.74,16.15,20.83,20.51,22.97,1013,75,3,0,,40
"2020-06-03 14:00:00",20.74,16.15,20.83,18.77,24.5,1013,75,0.45,135,,75
"2020-06-03 15:00:00",20.12,15.76,20.17,18.77,22.83,1012,76,0.45,54,,75
"2020-06-03 16:00:00",20.65,15.64,20.68,18.67,22.93,1012,73,3.13,250,,75
"2020-06-03 17:00:00",20.27,15.49,20.28,18.47,22.83,1012,74,0.45,148,,75
"2020-06-03 18:00:00",19.36,15.03,19.34,17.77,21.26,1012,76,0.45,50,,75
"2020-06-03 19:00:00",18.91,14.99,18.89,17.77,20.71,1012,78,0.45,79,0.16,75
"2020-06-03 20:00:00",18.29,14.39,18.21,17.57,19.59,1011,78,0.45,117,,75
"2020-06-03 21:00:00",17.93,14.82,17.92,17.57,18.53,1011,82,0.45,66,,75
"2020-06-03 22:00:00",17.74,14.05,17.63,17.37,18.48,1012,79,0.45,359,,90
"2020-06-03 23:00:00",17.48,14.38,17.42,16.77,18.48,1011,82,2.24,310,,75
"2020-06-04 00:00:00",17.27,14.17,17.19,16.77,17.93,1011,82,2.24,330,,75
"2020-06-04 01:00:00",17.18,14.27,17.12,16.72,17.93,1010,83,1.34,310,,75
"2020-06-04 02:00:00",16.64,15.17,16.74,16.47,17.33,1010,91,4,0,,75
"2020-06-04 03:00:00",17.02,14.48,17,16.73,17.37,1009,85,1.34,320,,75
"2020-06-04 04:00:00",16.19,14.2,16.16,15.73,17.62,1009,88,2.24,330,,75
"2020-06-04 05:00:00",16.11,14.12,16.07,15.77,17.23,1009,88,2.24,340,,75
"2020-06-04 06:00:00",16.29,14.3,16.27,15.77,17.23,1009,88,1,340,,40
"2020-06-04 07:00:00",16.91,14.01,16.82,16.51,17.73,1010,83,1.34,340,,75
"2020-06-04 08:00:00",18.51,14.41,18.43,17.27,20.73,1011,77,0.45,66,,20
"2020-06-04 09:00:00",18.51,12.72,18.22,17.16,20.4,1011,69,5,0,,20
"2020-06-04 10:00:00",19.91,13.14,19.65,17.16,22.62,1011,65,0.45,140,,20
"2020-06-04 11:00:00",20.55,13.51,20.33,19.51,23.18,1011,64,1.79,326,,20
"2020-06-04 12:00:00",20.4,13.37,20.17,18.77,23.18,1012,64,1.34,90,,20
"2020-06-04 13:00:00",20.9,13.6,20.69,18.77,24.59,1012,63,1.79,23,,20
"2020-06-04 14:00:00",20.85,13.31,20.61,18.77,23.73,1012,62,1.79,32,,20
"2020-06-04 15:00:00",21.09,12.77,20.8,18.77,23.52,1012,59,2.68,63,,20
"2020-06-04 16:00:00",20.73,12.69,20.43,18.77,23.93,1012,60,1.34,12,,20
"2020-06-04 17:00:00",20.45,12.93,20.17,18.77,24.08,1012,62,1.34,9,,20
"2020-06-04 18:00:00",19.99,12,19.61,18.51,23.52,1012,60,0.89,354,,20
"2020-06-04 19:00:00",19.52,11.56,19.09,18.34,21.93,1012,60,1.79,346,,0
"2020-06-04 20:00:00",18.25,12.03,17.88,16.51,20.74,1013,67,1.34,40,,0
"2020-06-04 21:00:00",17.2,12.11,16.86,15.77,19.04,1013,72,1.34,359,,0
"2020-06-04 22:00:00",16.68,12.03,16.34,15.07,18.48,1014,74,1.34,31,,0
"2020-06-04 23:00:00",16.14,11.71,15.77,14.67,17.93,1014,75,0.45,16,,0
"2020-06-05 00:00:00",15.76,11.34,15.35,13.94,17.37,1014,75,1.34,330,,0
"2020-06-05 01:00:00",15,11.01,14.57,13.38,16.86,1014,77,3,0,,0
"2020-06-05 02:00:00",14.21,10.62,13.75,12.27,16.26,1014,79,1.34,350,,0
"2020-06-05 03:00:00",14.02,10.25,13.51,11.72,15.71,1014,78,1.34,0,,0
"2020-06-05 04:00:00",13.71,10.51,13.25,11.16,15.15,1014,81,0.89,10,,0
"2020-06-05 05:00:00",12.55,9.38,11.98,10.05,14.84,1014,81,2,0,,0
"2020-06-05 06:00:00",12.29,10.19,11.85,10.51,15.4,1014,87,0,0,,0
"2020-06-05 07:00:00",15.18,10.17,14.63,10.56,17.94,1014,72,2,0,,0
"2020-06-05 08:00:00",18.66,12.19,18.3,16.51,22.37,1014,66,0.89,172,,0
"2020-06-05 09:00:00",18.47,12.24,18.12,16.16,21.72,1015,67,0.45,152,,0
"2020-06-05 10:00:00",18.63,10.97,18.14,17.16,21.51,1015,61,1.34,165,,0
"2020-06-05 11:00:00",19.92,10.89,19.43,18.51,23.73,1015,56,0.45,122,,0
"2020-06-05 12:00:00",19.68,11.2,19.22,17.77,24.84,1015,58,0.89,11,,0
"2020-06-05 13:00:00",20.17,11.91,19.78,18.16,23.94,1015,59,0.89,73,,0
"2020-06-05 14:00:00",21.23,12.11,20.87,18.77,25.4,1015,56,0.89,138,,0
"2020-06-05 15:00:00",20.64,11.29,20.2,18.51,25.4,1014,55,0.89,68,,0
"2020-06-05 16:00:00",20.5,11.43,20.07,18.37,25.61,1014,56,0.45,94,,0
"2020-06-05 17:00:00",19.22,12.01,18.84,16.77,25.19,1014,63,1.34,52,,0
"2020-06-05 18:00:00",18.25,12.25,17.91,16.77,23.38,1014,68,0.89,180,,0
"2020-06-05 19:00:00",17.37,12.69,17.09,15.77,21.16,1014,74,0.89,64,,20
"2020-06-05 20:00:00",16.05,12.02,15.72,14.77,17.97,1014,77,1.34,326,,20
"2020-06-05 21:00:00",15.81,12.18,15.51,14.77,17.37,1015,79,0.45,46,,40
"2020-06-05 22:00:00",15.72,12.66,15.49,13.73,17.28,1015,82,0.89,18,,40
"2020-06-05 23:00:00",15.25,12.01,14.95,13.73,16.26,1015,81,0.89,359,,75
"2020-06-06 00:00:00",15.56,12.87,15.36,13.73,17.28,1015,84,1.34,280,,40
