"dt_iso","temp","dew_point","feels_like","temp_min","temp_max","pressure","humidity","wind_speed","wind_deg","rain_1h","clouds_all","weather_main","weather_description"
"2021-06-11 01:00:00",15.8,13.99,15.76,14.77,16.82,1015,89,2.68,180,,75,"Clouds","broken clouds"
"2021-06-11 02:00:00",16.01,14.02,15.96,15.06,16.82,1015,88,0.45,175,,75,"Clouds","broken clouds"
"2021-06-11 03:00:00",15.99,14.18,15.97,14.77,19.08,1014,89,1.34,210,,40,"Clouds","scattered clouds"
"2021-06-11 04:00:00",15.63,13.82,15.57,14.77,16.82,1014,89,2.24,220,,90,"Mist","mist"
"2021-06-11 05:00:00",15.62,13.99,15.59,14.77,16.82,1014,90,0.45,162,,90,"Mist","mist"
"2021-06-11 06:00:00",15.77,14.31,15.78,14.77,16.82,1014,91,2.24,180,,90,"Mist","mist"
"2021-06-11 07:00:00",16.33,14.34,16.32,15.56,16.82,1014,88,0.45,354,,90,"Mist","mist"
"2021-06-11 08:00:00",17.72,15.35,17.79,15.77,19.59,1015,86,0.45,359,,90,"Mist","mist"
"2021-06-11 09:00:00",20.9,16.51,21.03,17.77,24.04,1014,76,0.89,354,,90,"Clouds","overcast clouds"
"2021-06-11 10:00:00",22.89,17.13,23.06,17.51,27.93,1014,70,0.45,212,,40,"Clouds","scattered clouds"
"2021-06-11 11:00:00",23.28,17.05,23.44,17.51,29.04,1014,68,0.45,104,,20,"Clouds","few clouds"
"2021-06-11 12:00:00",24.1,17.36,24.29,17.51,29.04,1014,66,0.89,143,,0,"Clear","sky is clear"
"2021-06-11 13:00:00",25.32,17.77,25.55,19.51,29.04,1013,63,0.89,147,,0,"Clear","sky is clear"
"2021-06-11 14:00:00",24.55,17.05,24.71,20.01,27.93,1013,63,0.45,22,,0,"Clear","sky is clear"
"2021-06-11 15:00:00",25.4,17.08,25.56,19.51,31.86,1013,60,0.89,131,,20,"Clouds","few clouds"
"2021-06-11 16:00:00",25.81,17.46,26.01,20.51,32.41,1012,60,0.45,41,,20,"Clouds","few clouds"
"2021-06-11 17:00:00",23.7,17.21,23.88,18.77,27.93,1012,67,2.68,260,,20,"Clouds","few clouds"
"2021-06-11 18:00:00",21.76,16.71,21.9,18.77,24.63,1012,73,0.45,191,,20,"Clouds","few clouds"
"2021-06-11 19:00:00",21.37,15.9,21.42,18.51,25.74,1012,71,0.45,97,0.78,20,"Rain","light rain"
"2021-06-11 20:00:00",23.14,16.2,23.21,18.34,23.95,1013,65,2.24,191,2.01,40,"Rain","moderate rain"
"2021-06-11 20:00:00",23.14,16.2,23.21,18.34,23.95,1013,65,2.24,191,2.01,40,"Thunderstorm","thunderstorm with rain"
"2021-06-11 21:00:00",21.91,15.74,21.93,17.78,23.77,1015,68,7.6,80,1.1,40,"Thunderstorm","thunderstorm with light rain"
"2021-06-11 21:00:00",21.91,15.74,21.93,17.78,23.77,1015,68,7.6,80,1.1,40,"Rain","moderate rain"
"2021-06-11 22:00:00",21.25,16.22,21.34,20.62,21.83,1014,73,2.24,26,0.25,20,"Rain","light rain"
"2021-06-11 23:00:00",21.07,15.83,21.11,20.62,21.77,1013,72,1.79,187,0.27,20,"Rain","light rain"
"2021-06-12 00:00:00",20.34,15.13,20.31,16.12,20.72,1013,72,1.79,131,0.1,20,"Rain","light rain"
"2021-06-12 01:00:00",20.41,14.98,20.36,16.12,22.41,1013,71,1.34,183,,20,"Clouds","few clouds"
"2021-06-12 02:00:00",19.43,14.89,19.39,16.12,20.62,1014,75,0.45,43,,20,"Clouds","few clouds"
"2021-06-12 03:00:00",19.74,14.98,19.7,16.12,21.17,1014,74,0.89,359,,0,"Clear","sky is clear"
"2021-06-12 04:00:00",20.57,14.91,20.51,15.56,21.83,1014,70,0.89,77,,0,"Clear","sky is clear"
"2021-06-12 05:00:00",19.3,14.76,19.24,14.51,21.82,1014,75,1.34,58,,0,"Clear","sky is clear"
"2021-06-12 06:00:00",19.03,14.08,18.89,14.51,21.82,1014,73,1.34,30,,0,"Clear","sky is clear"
"2021-06-12 07:00:00",22.12,14.75,22.03,17.23,23.48,1016,63,1.79,65,,20,"Clouds","few clouds"
"2021-06-12 08:00:00",22.55,15.16,22.51,20.56,22.94,1015,63,1.34,133,,0,"Clear","sky is clear"
"2021-06-12 09:00:00",23.96,15.73,23.98,23.48,25.56,1016,60,1.79,87,,0,"Clear","sky is clear"
"2021-06-12 10:00:00",26.77,16.4,27.37,25.74,28.34,1016,53,1.34,185,,0,"Clear","sky is clear"
"2021-06-12 11:00:00",28.6,16.85,29.05,27.41,29.51,1016,49,1.79,160,,0,"Clear","sky is clear"
"2021-06-12 12:00:00",29.87,16.66,30.15,28.51,30.77,1016,45,0.89,208,,0,"Clear","sky is clear"
"2021-06-12 13:00:00",30.42,15.31,30.19,25.51,31.82,1016,40,4.47,240,,0,"Clear","sky is clear"
"2021-06-12 14:00:00",27.36,15.71,27.7,26.77,31.3,1017,49,1.34,169,,20,"Clouds","few clouds"
"2021-06-12 15:00:00",26.57,16.21,26.57,25.77,31.86,1017,53,3.09,310,,0,"Clear","sky is clear"
"2021-06-12 16:00:00",27.56,15.89,27.9,26.51,31.3,1016,49,0.89,150,,0,"Clear","sky is clear"
"2021-06-12 17:00:00",27.67,15.35,27.86,25.56,28.95,1016,47,0.45,285,,0,"Clear","sky is clear"
"2021-06-12 18:00:00",26.9,15.92,27.38,23.34,27.28,1015,51,1.34,341,,0,"Clear","sky is clear"
"2021-06-12 19:00:00",26.32,14.76,26.32,23.51,26.73,1016,49,0.45,300,,0,"Clear","sky is clear"
"2021-06-12 20:00:00",24.42,16.16,24.48,23.18,26.22,1015,60,2.06,270,,20,"Clouds","few clouds"
"2021-06-12 21:00:00",23.08,15.9,23.11,21.77,24.49,1016,64,1.54,220,0.46,20,"Thunderstorm","thunderstorm"
"2021-06-12 21:00:00",23.08,15.9,23.11,21.77,24.49,1016,64,1.54,220,0.46,20,"Rain","light rain"
"2021-06-12 22:00:00",20.34,16.18,20.44,19.5,21.82,1020,77,3.58,179,1.01,20,"Thunderstorm","thunderstorm with rain"
"2021-06-12 22:00:00",20.34,16.18,20.44,19.5,21.82,1020,77,3.58,179,1.01,20,"Rain","moderate rain"
"2021-06-12 23:00:00",19.67,15.73,19.73,18.89,21.3,1019,78,0.89,169,1.78,20,"Thunderstorm","thunderstorm with light rain"
"2021-06-12 23:00:00",19.67,15.73,19.73,18.89,21.3,1019,78,0.89,169,1.78,20,"Rain","moderate rain"
"2021-06-13 00:00:00",19.07,15.35,19.1,18.39,20.19,1017,79,1.79,144,0.25,20,"Rain","light rain"
"2021-06-13 01:00:00",20.01,15.03,19.97,18.89,21.3,1016,73,1.79,139,,20,"Rain","light intensity shower rain"
"2021-06-13 02:00:00",20.94,15.04,20.89,18.89,21.77,1016,69,2.24,170,,20,"Clouds","few clouds"
"2021-06-13 03:00:00",20.34,14.91,20.28,18.34,21.3,1016,71,1.34,101,,20,"Clouds","few clouds"
"2021-06-13 04:00:00",20.79,14.9,20.73,18.34,21.3,1017,69,0.89,4,,20,"Clouds","few clouds"
"2021-06-13 05:00:00",19.87,14.89,19.82,17.51,21.86,1016,73,2.24,230,,20,"Clouds","few clouds"
"2021-06-13 06:00:00",19.72,15.17,19.71,17.51,21.86,1017,75,2.06,360,,20,"Clouds","few clouds"
"2021-06-13 07:00:00",20.16,15.38,20.16,18.34,22.41,1018,74,0.45,179,,20,"Clouds","few clouds"
"2021-06-13 08:00:00",21.16,15.7,21.19,19.51,23.52,1018,71,0.45,147,0.2,20,"Rain","light rain"
"2021-06-13 09:00:00",23.4,16.45,23.49,22.51,24.08,1018,65,0.89,152,,0,"Clear","sky is clear"
"2021-06-13 10:00:00",25.76,15.47,25.78,24.51,26.86,1019,53,0.45,201,,0,"Clear","sky is clear"
"2021-06-13 11:00:00",26.69,15.41,27.13,25.51,28.52,1020,50,1.34,128,,0,"Clear","sky is clear"
"2021-06-13 12:00:00",26.35,16.3,26.35,24.51,28.39,1020,54,1.34,288,,20,"Clouds","few clouds"
"2021-06-13 13:00:00",25.14,14.89,25.09,24.77,27.41,1019,53,3.09,280,,20,"Clouds","few clouds"
"2021-06-13 14:00:00",24.92,14.69,24.85,24.77,27.41,1019,53,3.6,300,,20,"Clouds","few clouds"
"2021-06-13 15:00:00",25.19,14.94,25.15,23.57,27.16,1018,53,4.63,300,,20,"Clouds","few clouds"
"2021-06-13 16:00:00",25.26,15.86,25.3,23.77,26.86,1018,56,1.79,133,,0,"Clear","sky is clear"
"2021-06-13 17:00:00",24.92,15.82,24.96,22.51,26.3,1018,57,0.89,296,,20,"Clouds","few clouds"
"2021-06-13 18:00:00",23.46,16.02,23.51,21.51,25.74,1018,63,2.24,354,,20,"Clouds","few clouds"
"2021-06-13 19:00:00",22.35,15.69,22.36,21.51,25.74,1018,66,1.79,52,,20,"Clouds","few clouds"
"2021-06-13 20:00:00",22.22,15.8,22.25,21.51,22.38,1017,67,1.34,340,,20,"Clouds","few clouds"
"2021-06-13 21:00:00",21.94,15.07,21.89,20.77,23.48,1018,65,0.89,21,,20,"Clouds","few clouds"
"2021-06-13 22:00:00",21.99,15.35,21.97,19.77,22.93,1018,66,2.68,340,,20,"Clouds","few clouds"
"2021-06-13 23:00:00",20.69,15.47,20.69,17.77,22.37,1018,72,0.45,50,,20,"Clouds","few clouds"
"2021-06-14 00:00:00",20.32,14.89,20.26,17.77,21.26,1017,71,0.89,139,,20,"Clouds","few clouds"
"2021-06-14 01:00:00",20.67,15.45,20.67,17.77,20.72,1017,72,0.45,79,,20,"Clouds","few clouds"
"2021-06-14 02:00:00",19.29,15.16,19.29,17.77,20.15,1017,77,1.79,125,,20,"Clouds","few clouds"
"2021-06-14 03:00:00",19.25,15.52,19.29,17.77,20.15,1017,79,1.79,187,,20,"Clouds","few clouds"
"2021-06-14 04:00:00",19.06,15.53,19.11,17.77,19.59,1017,80,3.09,200,,0,"Clear","sky is clear"
"2021-06-14 05:00:00",17.93,15.19,17.97,15.51,19.04,1018,84,0.45,359,,0,"Clear","sky is clear"
"2021-06-14 06:00:00",18.27,15.52,18.35,15.51,20.19,1018,84,1.03,0,,0,"Clear","sky is clear"
"2021-06-14 07:00:00",20.66,16.49,20.79,17.51,22.41,1018,77,0.89,31,,0,"Clear","sky is clear"
"2021-06-14 08:00:00",22.13,16.18,22.2,21.51,23.52,1020,69,0.45,124,,0,"Clear","sky is clear"
"2021-06-14 09:00:00",24.66,16.38,24.75,23.95,25.74,1019,60,0.45,111,,20,"Clouds","few clouds"
"2021-06-14 10:00:00",25.41,16.82,25.55,24.51,27.97,1020,59,0.45,286,,20,"Clouds","few clouds"
"2021-06-14 11:00:00",24.48,17.95,24.73,21.77,28.52,1020,67,1.34,281,,20,"Clouds","few clouds"
"2021-06-14 12:00:00",24.31,18.49,24.62,21.77,29.63,1018,70,1.34,164,,20,"Clouds","few clouds"
"2021-06-14 13:00:00",25.39,18.09,25.66,22.77,30.74,1018,64,0.45,128,,20,"Clouds","few clouds"
"2021-06-14 14:00:00",23.8,17.31,23.99,21.77,31.86,1019,67,2.24,278,,20,"Clouds","few clouds"
"2021-06-14 15:00:00",23.83,16.86,23.97,22.51,30.74,1019,65,1.34,224,,40,"Clouds","scattered clouds"
"2021-06-14 16:00:00",23.91,16.93,24.05,21.77,29.63,1019,65,0.89,270,,40,"Clouds","scattered clouds"
"2021-06-14 17:00:00",22.71,15.55,22.71,22.51,29.08,1018,64,4.12,310,,40,"Clouds","scattered clouds"
"2021-06-14 18:00:00",23.54,17.06,23.7,20.77,28.52,1018,67,0.89,254,,20,"Clouds","few clouds"
"2021-06-14 19:00:00",21.81,16.97,21.98,18.77,27.41,1018,74,2.06,290,,20,"Clouds","few clouds"
"2021-06-14 20:00:00",20.68,16.51,20.81,17.77,22.84,1017,77,1.03,0,,20,"Clouds","few clouds"
"2021-06-14 21:00:00",20.86,17.08,21.06,16.77,22.28,1016,79,0.51,0,,20,"Clouds","few clouds"
"2021-06-14 22:00:00",20.71,16.74,20.87,16.77,20.72,1016,78,2.06,260,,20,"Clouds","few clouds"
"2021-06-14 23:00:00",20.99,16.39,21.1,16.77,22.37,1016,75,2.24,260,,20,"Clouds","few clouds"
"2021-06-15 00:00:00",20.47,16.3,20.58,15.77,21.82,1016,77,0.45,187,,20,"Clouds","few clouds"
"2021-06-15 01:00:00",20.3,16.14,20.4,15.77,20.71,1015,77,1.34,210,,40,"Fog","fog"
"2021-06-15 01:00:00",20.3,16.14,20.4,15.77,20.71,1015,77,1.34,210,,40,"Mist","mist"
"2021-06-15 02:00:00",19.76,16.21,19.88,15.77,20.71,1014,80,1.03,0,,90,"Fog","fog"
"2021-06-15 03:00:00",19.25,15.72,19.32,15.77,20.15,1014,80,0,0,,20,"Fog","fog"
"2021-06-15 04:00:00",19.1,15.77,19.18,15.77,19.59,1014,81,0,0,,20,"Fog","fog"
"2021-06-15 05:00:00",19.02,15.69,19.09,14.77,21.17,1015,81,0,0,,20,"Fog","fog"
"2021-06-15 06:00:00",19.28,15.75,19.35,14.77,21.73,1015,80,0.45,137,,40,"Fog","fog"
"2021-06-15 07:00:00",19.58,19.58,20.2,15.77,20.53,1015,100,0,0,,20,"Fog","fog"
"2021-06-15 07:00:00",19.58,19.58,20.2,15.77,20.53,1015,100,0,0,,20,"Mist","mist"
"2021-06-15 08:00:00",22.16,17.52,22.39,17.51,26.86,1016,75,1.34,68,,20,"Clouds","few clouds"
"2021-06-15 09:00:00",24.3,16.81,24.43,18.51,27.97,1016,63,1.79,62,,20,"Clouds","few clouds"
"2021-06-15 10:00:00",25.56,18.25,25.84,19.77,30.06,1014,64,0.45,191,,20,"Clouds","few clouds"
"2021-06-15 11:00:00",25.36,19.03,25.73,19.51,30.19,1014,68,0.45,107,,20,"Clouds","few clouds"
"2021-06-15 12:00:00",26.44,19.58,26.44,20.51,31.3,1014,66,0.45,235,,20,"Clouds","few clouds"
"2021-06-15 13:00:00",27.07,19.68,28.48,20.51,32.97,1013,64,0.45,106,,20,"Clouds","few clouds"
"2021-06-15 14:00:00",26.92,19.54,28.26,21.51,34.08,1013,64,0.45,185,,20,"Clouds","few clouds"
"2021-06-15 15:00:00",27.27,18.83,28.43,23.51,34.63,1012,60,0.45,246,,20,"Clouds","few clouds"
"2021-06-15 16:00:00",25.64,15.65,25.67,21.51,34.63,1012,54,5.14,340,,20,"Clouds","few clouds"
"2021-06-15 17:00:00",26.06,17.43,26.06,19.51,32.41,1012,59,0.45,271,,20,"Clouds","few clouds"
"2021-06-15 18:00:00",23.85,17.12,24.01,20.51,30.74,1012,66,3.58,172,,20,"Clouds","few clouds"
"2021-06-15 19:00:00",23.9,15.14,23.86,20.51,24.77,1012,58,4.92,56,0.25,20,"Rain","light intensity shower rain"
"2021-06-15 20:00:00",24.43,10.34,24,19.51,25.77,1011,41,6.17,60,,40,"Clouds","scattered clouds"
"2021-06-15 21:00:00",23.06,12.97,22.81,19.51,23.77,1011,53,3.58,160,,40,"Clouds","scattered clouds"
"2021-06-15 22:00:00",22.6,13.93,22.43,22.28,22.94,1011,58,3.13,48,,20,"Clouds","few clouds"
"2021-06-15 23:00:00",22.18,13.27,21.94,21.73,22.93,1012,57,3.13,120,,20,"Clouds","few clouds"
"2021-06-16 00:00:00",22.33,13.94,22.16,20.77,22.94,1010,59,0.89,52,,0,"Clear","sky is clear"
"2021-06-16 01:00:00",21.33,14.01,21.16,18.77,22.37,1010,63,0.89,54,,0,"Clear","sky is clear"
"2021-06-16 02:00:00",21.26,14.18,21.11,17.77,21.27,1010,64,0.45,157,0.11,0,"Rain","light rain"
"2021-06-16 03:00:00",21.26,14.66,21.16,18.77,21.27,1010,66,0.89,173,0.11,0,"Rain","light rain"
"2021-06-16 04:00:00",20.81,15.36,20.8,17.77,21.26,1009,71,2.24,250,,40,"Clouds","scattered clouds"
"2021-06-16 05:00:00",18.33,16.13,18.49,16.77,19.5,1011,87,0,0,,20,"Clouds","few clouds"
"2021-06-16 06:00:00",19.55,16.01,19.65,17.51,20.74,1010,80,1.34,174,,20,"Clouds","few clouds"
"2021-06-16 07:00:00",19.43,16.28,19.57,17.51,21.3,1011,82,1.79,176,,40,"Clouds","scattered clouds"
"2021-06-16 08:00:00",19.41,16.45,19.57,16.77,23.48,1011,83,1.79,229,,75,"Clouds","broken clouds"
"2021-06-16 09:00:00",19.17,15.83,19.26,17.77,24.63,1011,81,1.34,175,,75,"Clouds","broken clouds"
"2021-06-16 10:00:00",20.42,16.05,20.5,18.77,24.63,1011,76,1.34,226,,75,"Clouds","broken clouds"
"2021-06-16 11:00:00",22.13,16.85,22.28,19.51,24.63,1011,72,0.89,174,,40,"Clouds","scattered clouds"
"2021-06-16 12:00:00",21.47,17.06,21.66,19.77,24.63,1011,76,1.34,164,,75,"Clouds","broken clouds"
"2021-06-16 13:00:00",21.49,16.88,21.65,20.51,25.74,1011,75,0.89,131,,75,"Clouds","broken clouds"
"2021-06-16 14:00:00",20.7,16.32,20.81,19.51,24.08,1012,76,1.34,323,,40,"Clouds","scattered clouds"
"2021-06-16 15:00:00",20.78,16.6,20.92,20.62,24.63,1012,77,1.79,218,,75,"Clouds","broken clouds"
"2021-06-16 16:00:00",20.02,16.27,20.14,19.5,22.97,1012,79,1.34,236,,40,"Clouds","scattered clouds"
"2021-06-16 17:00:00",19.63,15.89,19.71,18.77,22.41,1011,79,0.45,187,,75,"Clouds","broken clouds"
"2021-06-16 18:00:00",19.41,16.07,19.52,18.77,20.74,1010,81,0.45,62,,75,"Clouds","broken clouds"
"2021-06-16 19:00:00",19.12,15.98,19.23,18.51,20.19,1011,82,0.45,327,,75,"Clouds","broken clouds"
"2021-06-16 20:00:00",18.96,16.01,19.08,18.39,19.63,1011,83,0,0,,75,"Clouds","broken clouds"
"2021-06-16 21:00:00",19.38,15.65,19.44,18.39,20.71,1011,79,0.45,157,,75,"Clouds","broken clouds"
"2021-06-16 22:00:00",19.43,16.09,19.54,18.39,20.71,1012,81,2.24,290,,75,"Clouds","broken clouds"
"2021-06-16 23:00:00",18.61,15.67,18.69,17.77,20.15,1012,83,0.45,162,,40,"Clouds","scattered clouds"
"2021-06-17 00:00:00",17.97,15.23,18.02,16.77,19.63,1011,84,0,0,,20,"Clouds","few clouds"
"2021-06-17 01:00:00",17.83,15.28,17.89,16.77,19.08,1010,85,0.89,171,,20,"Clouds","few clouds"
"2021-06-17 02:00:00",17.04,14.86,17.07,15.77,19.08,1010,87,0.89,179,,20,"Clouds","few clouds"
"2021-06-17 03:00:00",17.04,15.04,17.1,15.77,18.52,1010,88,1.03,0,,40,"Clouds","scattered clouds"
"2021-06-17 04:00:00",17.24,15.24,17.32,16.73,17.97,1009,88,2.24,230,,40,"Clouds","scattered clouds"
"2021-06-17 05:00:00",17.34,15.16,17.4,15.51,17.97,1009,87,0.45,171,,75,"Clouds","broken clouds"
"2021-06-17 06:00:00",17.4,15.22,17.47,16.51,17.93,1009,87,0.45,125,,75,"Clouds","broken clouds"
"2021-06-17 07:00:00",17.26,15.43,17.37,16.73,17.97,1009,89,1.34,172,,75,"Rain","light rain"
"2021-06-17 08:00:00",17.54,15.35,17.62,16.77,19.08,1010,87,0.45,167,0.15,75,"Rain","light rain"
"2021-06-17 09:00:00",17.79,15.42,17.87,17.28,19.08,1010,86,1.34,132,0.25,40,"Rain","light rain"
"2021-06-17 10:00:00",18.94,15.61,19,18.51,19.08,1010,81,0.89,194,0.2,75,"Rain","light rain"
"2021-06-17 11:00:00",18.56,15.99,18.69,17.51,20.19,1010,85,0.89,154,0.25,75,"Drizzle","light intensity drizzle rain"
"2021-06-17 11:00:00",18.56,15.99,18.69,17.51,20.19,1010,85,0.89,154,0.25,75,"Rain","light rain"
"2021-06-17 12:00:00",17.91,15.54,18,16.77,20.74,1010,86,0.45,359,0.51,75,"Rain","light rain"
"2021-06-17 13:00:00",17.2,15.2,17.27,16.77,19.08,1010,88,0.45,172,0.77,75,"Rain","moderate rain"
"2021-06-17 14:00:00",17.63,15.44,17.72,16.73,20.15,1010,87,0.45,359,0.59,90,"Rain","light rain"
"2021-06-17 15:00:00",17,15.52,17.13,15.77,19.63,1010,91,0.45,70,0.76,75,"Rain","light rain"
"2021-06-17 16:00:00",16.98,15.5,17.11,15.77,19.08,1010,91,0.45,359,0.59,75,"Rain","light rain"
"2021-06-17 17:00:00",16.52,14.7,16.55,15.51,19.08,1010,89,0.45,62,0.51,75,"Rain","light rain"
"2021-06-17 18:00:00",16.1,14.46,16.12,15.06,17.97,1011,90,0.45,204,0.34,90,"Rain","light rain"
"2021-06-17 19:00:00",15.97,14.33,15.97,15.06,17.41,1011,90,0.89,64,0.42,90,"Rain","light rain"
"2021-06-17 20:00:00",15.97,14.5,16,15.06,17.37,1011,91,0.45,14,0.16,75,"Rain","light rain"
"2021-06-17 21:00:00",15.64,14.51,15.69,14.77,16.86,1011,93,3.58,340,0.13,90,"Rain","light rain"
"2021-06-17 22:00:00",15.65,14.52,15.7,14.77,16.86,1012,93,3.13,340,,75,"Clouds","broken clouds"
"2021-06-17 23:00:00",15.27,13.98,15.25,14.5,16.86,1011,92,0.45,72,,90,"Rain","light intensity shower rain"
"2021-06-18 00:00:00",15.2,14.24,15.23,14.77,16.3,1011,94,2.24,350,,75,"Clouds","broken clouds"
"2021-06-18 01:00:00",15.2,14.08,15.2,14.77,16.3,1011,93,0.45,359,,75,"Clouds","broken clouds"
"2021-06-18 02:00:00",15.2,14.08,15.2,14.77,16.3,1011,93,0.45,359,,75,"Clouds","broken clouds"
"2021-06-18 03:00:00",15.2,13.74,15.15,14.77,15.74,1010,91,1.34,359,0.1,75,"Rain","light rain"
"2021-06-18 04:00:00",15.37,13.74,15.31,14.77,15.74,1010,90,0.89,183,,75,"Clouds","broken clouds"
"2021-06-18 05:00:00",15.38,13.58,15.3,14.77,15.74,1011,89,1.54,10,,75,"Clouds","broken clouds"
"2021-06-18 06:00:00",15.52,13.37,15.4,14.51,15.77,1011,87,0.51,0,,75,"Clouds","broken clouds"
"2021-06-18 07:00:00",16.29,13.77,16.19,15.51,16.83,1011,85,1.03,350,,75,"Clouds","broken clouds"
"2021-06-18 08:00:00",16.48,13.59,16.35,15.51,16.83,1011,83,0,0,,75,"Clouds","broken clouds"
"2021-06-18 09:00:00",16.8,14.08,16.73,15.74,17.37,1012,84,2.06,260,0.25,75,"Rain","light rain"
"2021-06-18 10:00:00",16.61,14.26,16.57,15.62,17.93,1012,86,0.45,179,0.25,75,"Rain","light intensity shower rain"
"2021-06-18 11:00:00",16.8,14.27,16.75,15.62,17.93,1012,85,1.34,280,0.38,75,"Rain","light intensity shower rain"
"2021-06-18 12:00:00",15.71,13.73,15.63,14.5,16.82,1012,88,0.89,62,6.61,75,"Rain","shower rain"
"2021-06-18 13:00:00",15.43,14.47,15.48,14.77,15.72,1012,94,2.06,330,4.83,75,"Rain","shower rain"
"2021-06-18 14:00:00",16.97,15.66,17.12,15.51,17.93,1012,92,2.68,10,0.51,40,"Rain","light rain"
"2021-06-18 15:00:00",17.17,15.34,17.27,16.51,17.93,1012,89,1.34,340,0.89,40,"Rain","light intensity shower rain"
"2021-06-18 16:00:00",17.13,14.95,17.17,16.27,18.51,1012,87,1.34,28,0.42,40,"Rain","light rain"
"2021-06-18 17:00:00",17.72,14.42,17.66,16.83,18.51,1012,81,0.89,50,,40,"Clouds","scattered clouds"
"2021-06-18 18:00:00",17.5,14.01,17.39,16.77,18.52,1012,80,1.34,28,0.16,40,"Rain","light rain"
"2021-06-18 19:00:00",17.62,13.94,17.5,16.77,18.52,1012,79,0.89,354,,40,"Clouds","scattered clouds"
"2021-06-18 20:00:00",17.02,13.74,16.89,15.51,17.97,1013,81,2.68,330,0.15,20,"Rain","light rain"
"2021-06-18 21:00:00",16.05,13.53,15.93,14.77,16.86,1013,85,2.24,280,,20,"Clouds","few clouds"
"2021-06-18 22:00:00",14.99,12.85,14.82,13.77,16.3,1014,87,0.89,40,,20,"Clouds","few clouds"
"2021-06-18 23:00:00",14.52,12.56,14.33,12.77,16.3,1014,88,0.45,16,,20,"Clouds","few clouds"
"2021-06-19 00:00:00",14.38,12.42,14.17,12.77,15.19,1013,88,1.34,30,,20,"Clouds","few clouds"
"2021-06-19 01:00:00",13.73,12.12,13.51,11.77,15.19,1014,90,1.34,181,,20,"Fog","fog"
"2021-06-19 02:00:00",13.63,12.19,13.42,12.77,15.19,1014,91,0.45,177,,20,"Clouds","few clouds"
"2021-06-19 03:00:00",13.56,12.12,13.35,12.84,14.63,1014,91,0.45,181,0.25,75,"Mist","mist"
"2021-06-19 03:00:00",13.56,12.12,13.35,12.84,14.63,1014,91,0.45,181,0.25,75,"Rain","light rain"
"2021-06-19 04:00:00",13.86,12.75,13.73,13.39,14.63,1014,93,0.45,174,,75,"Clouds","broken clouds"
"2021-06-19 05:00:00",13.73,12.62,13.59,13.39,14.51,1015,93,0.89,359,,75,"Clouds","broken clouds"
"2021-06-19 06:00:00",13.87,12.92,13.77,13.39,14.51,1015,94,0.45,129,,40,"Clouds","scattered clouds"
"2021-06-19 07:00:00",14.7,13.08,14.58,13.95,15.51,1015,90,0.45,185,,20,"Clouds","few clouds"
"2021-06-19 08:00:00",15.86,13.7,15.77,15.06,16.27,1016,87,2.24,250,,40,"Clouds","scattered clouds"
"2021-06-19 09:00:00",17,13.53,16.84,16.51,17.41,1016,80,1.34,250,0.12,40,"Rain","light rain"
"2021-06-19 10:00:00",18.63,14.12,18.51,16.77,19.6,1015,75,0.89,160,0.22,20,"Rain","light rain"
"2021-06-19 11:00:00",18.28,13.98,18.15,16.77,20.16,1016,76,0.89,198,0.15,75,"Rain","light rain"
"2021-06-19 12:00:00",18.13,14.43,18.06,16.77,19.6,1016,79,0.45,123,0.28,75,"Rain","light rain"
"2021-06-19 13:00:00",18.07,13.98,17.94,16.77,19.6,1016,77,0.45,71,0.13,75,"Rain","light rain"
"2021-06-19 14:00:00",18.55,13.83,18.39,17.77,19.63,1016,74,0.45,168,,75,"Clouds","broken clouds"
"2021-06-19 15:00:00",18.58,13.44,18.37,16.73,20.71,1015,72,0.89,75,,40,"Clouds","scattered clouds"
"2021-06-19 16:00:00",18,13.51,17.81,16.17,20.15,1015,75,0.45,74,,75,"Clouds","broken clouds"
"2021-06-19 17:00:00",17.46,13.19,17.25,15.77,19.59,1015,76,0.45,149,,75,"Clouds","broken clouds"
"2021-06-19 18:00:00",16.75,12.5,16.46,15.06,19.04,1015,76,3.13,260,,90,"Clouds","overcast clouds"
"2021-06-19 19:00:00",15.74,12.68,15.51,15.06,16.27,1016,82,0.89,199,,90,"Clouds","overcast clouds"
"2021-06-19 20:00:00",15.11,12.25,14.84,14.5,15.72,1015,83,0.89,191,,40,"Clouds","scattered clouds"
"2021-06-19 21:00:00",15.09,11.86,14.77,14.5,15.71,1014,81,1.34,172,,40,"Rain","light rain"
"2021-06-19 22:00:00",14.79,11.75,14.47,13.95,15.16,1014,82,2.24,174,,40,"Rain","light rain"
"2021-06-19 23:00:00",14.85,11.62,14.51,13.95,15.77,1013,81,4.02,193,,40,"Clouds","scattered clouds"
"2021-06-20 00:00:00",14.68,11.64,14.34,13.95,15.77,1012,82,3.13,178,,40,"Clouds","scattered clouds"
"2021-06-20 01:00:00",13.66,11.36,13.33,13.39,14.08,1011,86,2.24,192,0.25,75,"Mist","mist"
"2021-06-20 01:00:00",13.66,11.36,13.33,13.39,14.08,1011,86,2.24,192,0.25,75,"Rain","light rain"
"2021-06-20 01:00:00",13.66,11.36,13.33,13.39,14.08,1011,86,2.24,192,0.25,75,"Drizzle","rain and drizzle"
"2021-06-20 02:00:00",13.22,11.62,12.95,12.84,13.77,1010,90,2.68,359,2.88,75,"Drizzle","light intensity drizzle rain"
